dataset_id,image_path,filename,label,group_id,plant_id,dataset_rel_path,label_source,view,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,entropy,sharpness,dark_ratio,bright_ratio,sha256,split,source_status
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241217_16_00.jpg,ryb_C1_20241217_16_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.1493,246.3139,246.6451,33.1562,32.919,31.7138,245.8885,32.8434,1.5827,24.7735,0.0,0.9406,91b19c52626a76a38f8e68c456858aa351ad6a73858f8ca88b142b89b27c7637,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241217_17_00.jpg,ryb_C1_20241217_17_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.3502,246.4714,246.8465,33.1337,32.9855,31.7548,246.0522,32.8793,1.5094,24.7904,0.0,0.9416,81684403f43e148324341d4dd77cbbbe1cfe7b74e7001ec39785f73f2e1b4b6f,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_08_00.jpg,ryb_C1_20241218_08_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,248.1563,248.3837,248.4864,30.0318,29.3595,28.5094,247.8338,29.4489,0.8401,23.2748,0.0,0.9416,f90b935d01c97fab93c771043c6fd3dc9532ede1554a6ad631526d6abc5ce02c,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_09_00.jpg,ryb_C1_20241218_09_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,242.8637,245.2894,247.4563,36.2509,33.5573,29.7623,244.4268,33.8127,2.0234,25.1718,0.0,0.9292,d2286d97a2ef1f02a6a8afd4b80ab4aa606e0b2198bcd4209dc8710767a001ae,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_10_00.jpg,ryb_C1_20241218_10_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.7052,247.0847,247.5358,33.5817,32.7231,31.2653,246.5562,32.7995,1.1497,31.5432,0.0,0.9394,88978a89e5252dca2ae173a0076588ca59690eefa19aa186693042eb70009d6c,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_11_00.jpg,ryb_C1_20241218_11_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.7139,247.9392,248.3183,31.6077,30.9753,29.3687,247.4274,30.9684,0.9237,28.556,0.0,0.9429,837ae6a06425e67e9ce1b66a4850daa975b851f36ac8974aacb329c0c98026d4,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_12_00.jpg,ryb_C1_20241218_12_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,248.4268,248.5189,248.6485,29.3813,29.163,28.2257,248.0155,29.1054,0.8953,24.4421,0.0,0.9437,ff560ddfe21a9ccc2c3d9ff80f805033f21a5b54275babd6bac989dbb9983431,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_13_00.jpg,ryb_C1_20241218_13_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.3591,247.5017,247.5148,31.8391,31.6171,31.1921,247.0023,31.6175,1.255,24.4005,0.0,0.9432,6c9ff946c7902861eee2239ea693e94edc32446b92aa12003e6d11fc53d85f27,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_14_00.jpg,ryb_C1_20241218_14_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,248.0101,248.0713,247.8257,30.347,30.2176,29.916,247.5617,30.2051,1.1709,22.677,0.0,0.9434,849053af2a7746d9ca7544d29f56e97fe5fe1438515c6fc8ab4febf6d7a16d36,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_15_00.jpg,ryb_C1_20241218_15_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.1977,247.2571,247.0032,31.553,31.3575,30.7996,246.7751,31.3384,1.4121,23.1441,0.0,0.9409,72cfcda5e9553d178c467ae973e5b8b9c136161f79bf071f36efc3432fac2088,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_16_00.jpg,ryb_C1_20241218_16_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.4546,246.533,246.8085,33.2639,32.8173,31.7974,246.1209,32.8242,1.4972,26.9455,0.0,0.9404,c686919beba4757c2f77b6e092ea5ddf840676938e136ad3b09a26f8f95bdd7b,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241218_17_00.jpg,ryb_C1_20241218_17_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,245.8329,245.8385,245.9289,33.9091,33.4771,32.5165,245.4509,33.4863,1.8217,27.1396,0.0,0.9391,3f9baaac0564ce20309a097483a9972b2b9ed774b0bf5ed851e482c6d62d995f,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241219_13_00.jpg,ryb_C1_20241219_13_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.6614,247.772,247.5953,31.4772,31.2608,31.0803,247.2429,31.2891,0.9643,27.7774,0.0,0.9396,d4663a6fd81405369334c3ffd081ce3d0534106c4126018327ada21342279421,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241219_14_00.jpg,ryb_C1_20241219_14_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.1879,246.4296,246.5894,33.3165,32.9328,32.0936,245.9406,32.937,1.406,28.5593,0.0,0.9333,d20d2a220dd0526ed64fd2f0cbe1724ddc9acfe81d587da82236c83e5183313a,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241219_15_00.jpg,ryb_C1_20241219_15_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.7537,246.8472,247.1036,32.8575,32.6805,31.4704,246.3866,32.5843,1.1536,30.7493,0.0,0.9347,c2ae32f25f85bff3135eaa9fe7bd362a26854391138c8c713ebfdb5c6b9b8dbc,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241219_16_00.jpg,ryb_C1_20241219_16_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.6911,246.7983,246.9285,33.0212,32.8023,31.8579,246.3272,32.7471,1.1795,30.6831,0.0,0.9344,59b0aae3c36ad78d0e466ea901ff077d6643e5c781abe4b32634be982517d737,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241219_17_00.jpg,ryb_C1_20241219_17_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.5077,246.719,247.117,33.1287,32.722,31.3224,246.2463,32.6705,1.224,31.1097,0.0,0.9337,f830a53de201a291ec7d2939f7618495a4debff36e7c19af50b43d535c62cc34,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_08_00.jpg,ryb_C1_20241220_08_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.6394,246.9271,247.0587,32.8111,32.0399,31.1842,246.3825,32.1598,1.0288,33.416,0.0,0.9302,234bf66b00bdf85bca1e1d526d54ca5326e73d572fd78ee3c6d9eae2f4f403d7,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_09_00.jpg,ryb_C1_20241220_09_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,236.5105,239.3607,242.9533,39.3421,36.8966,33.5278,238.6179,37.1325,3.2189,31.9785,0.0,0.8527,259419b03316ef577ea58ff86a212449ec7c48e524444bc5991538d19d8f6a55,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_10_00.jpg,ryb_C1_20241220_10_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,244.2863,244.59,245.0247,36.7893,36.2098,34.9921,244.1414,36.2334,1.6854,43.1647,0.0,0.921,e13ca4435d69c7135547e948cde2696254cd22f2e0671b398f30b7755c5a3c24,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_11_00.jpg,ryb_C1_20241220_11_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.8886,247.0378,247.1892,32.5593,32.2303,31.3065,246.5424,32.2081,1.0924,38.9133,0.0,0.9344,352ff36ee5c665bc5d906c6c0a59b2f99285b17735afbb3b7a0cc8be0abebdc3,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_12_00.jpg,ryb_C1_20241220_12_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.084,247.2314,247.0376,31.8392,31.4764,31.326,246.7013,31.5443,1.1658,34.4488,0.0,0.9342,be5cd5c5e20d60131bb263cb89b0b29b17712c708fe7bf9afb15f0f5162f47bf,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_13_00.jpg,ryb_C1_20241220_13_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.345,247.7647,247.4446,30.4133,29.6474,29.9866,247.1563,29.8803,1.354,27.1205,0.0,0.9366,32326a1affc06da43a22f947a08e956ae8dbd95e7d4e4d9c4513a075a4f31223,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_14_00.jpg,ryb_C1_20241220_14_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,245.8289,246.6876,247.0428,32.1783,31.0784,30.24,246.0643,31.2811,1.8163,27.2508,0.0,0.9357,a6a9c03154b005bb92f46b5c913452a52254bcbae4b9ab5bb5d72d80aa4580e6,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_15_00.jpg,ryb_C1_20241220_15_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,244.661,244.8929,245.2943,33.1953,32.9122,32.0188,244.5246,32.8825,2.1593,29.2048,0.0,0.9327,9838f657577e637ad449f6079899a2739559c1a1af19307af1b2d441510198a4,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_16_00.jpg,ryb_C1_20241220_16_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,239.814,240.4734,242.3716,36.0845,35.6395,34.1509,240.3305,35.5892,3.5065,30.4238,0.0,0.8994,275e86fc04f67571c03720287988cb3d84191635f18d07ca46680c6f3baa882f,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241220_17_00.jpg,ryb_C1_20241220_17_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,245.2175,245.7178,246.4407,34.3419,33.5261,32.0144,245.251,33.5795,1.7538,38.1306,0.0,0.9333,11061d1f6b9b361465b3d88d9596651318eae864aed5026e0978301cf6437ad1,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_08_00.jpg,ryb_C1_20241221_08_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.7451,247.081,247.4044,32.824,31.8647,30.5026,246.5451,31.984,1.062,38.038,0.0,0.9322,9e795fd3046c8a7724e74b3d7905c36ee5ae3a2723a1dbbada0a6177b4ff5c31,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_09_00.jpg,ryb_C1_20241221_09_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,238.259,241.5475,244.5196,38.865,35.3946,31.101,240.572,35.8065,2.8132,32.5679,0.0,0.844,8c411432c24e11145b1e8bda9b07cd9424a78ed7e7bc5e5e2de7805ed5a93a13,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_10_00.jpg,ryb_C1_20241221_10_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,245.2348,245.7861,246.4443,34.7782,33.838,32.3971,245.2673,33.9361,1.5165,48.3042,0.0,0.9255,b5668b577532e7270e92af43b9881730d7ee5e628058c98917461b2fc547de9c,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_11_00.jpg,ryb_C1_20241221_11_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.2355,247.5367,247.4138,31.4705,30.6784,30.4615,246.9595,30.8657,1.0533,40.3452,0.0,0.9334,f595dfbb5cab98bec6e29707d0e9decdeb203ae279ed47221404b93de68e3311,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_12_00.jpg,ryb_C1_20241221_12_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.0358,247.3736,247.3953,31.6688,30.8134,30.1032,246.8086,30.9599,1.1424,37.9687,0.0,0.9329,a80da75324e680e0b458dd501e0a77aa0f82782b5e9f7cb0fbbc2f408dfaef83,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_13_00.jpg,ryb_C1_20241221_13_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,247.0905,247.296,246.8565,30.5213,30.1226,30.6372,246.7583,30.263,1.4804,32.481,0.0,0.9332,658c8f5ed5fc1444879e4a4f132c630cb2026892dd4a493e91324dae0f6da9ce,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_14_00.jpg,ryb_C1_20241221_14_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,245.7835,246.225,246.4082,31.9728,31.2963,30.8236,245.7289,31.4151,1.8514,29.7893,0.0,0.9324,79d941b196d697380768b8e2c43f7cdb09e104414cf4c83b5dbe5c9228b80312,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_15_00.jpg,ryb_C1_20241221_15_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,243.3941,243.8104,243.4086,33.9279,33.6107,33.3364,243.3359,33.6508,2.5109,33.8947,0.0,0.9227,4fb1775a4abd13ffa324d877b7ae29fc08318e463081774f484d0271560099f6,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_16_00.jpg,ryb_C1_20241221_16_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,242.2932,242.9536,243.6562,35.5283,34.7255,33.7434,242.5488,34.8372,2.6015,38.5415,0.0,0.9194,9c5ba5413097047e9b70cd71e9b05e8edd5597b684dc2db22ec8e5d7e624e56a,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241221_17_00.jpg,ryb_C1_20241221_17_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,244.149,244.6091,245.1459,35.1055,34.4805,33.4715,244.171,34.5365,2.079,43.5222,0.0,0.928,aa339f62385ff23fc855f1dccd9cad8cd9928df9978d59f8657525eee72fd97b,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_08_00.jpg,ryb_C1_20241222_08_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.2897,246.5038,246.8449,33.5141,32.9518,31.6651,246.0234,32.9629,1.1428,43.5941,0.0,0.9287,bae73193afae3a79dac36128286592a136e991eede2ef6c814efb1d551245773,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_09_00.jpg,ryb_C1_20241222_09_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,238.506,240.8631,243.5413,39.3815,36.3301,32.3984,240.1323,36.698,2.6561,38.5748,0.0,0.8401,42baa5d442c761b0911f3e17ab95fc2b719628d90d7e97fb21055ae05b5c2d27,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_10_00.jpg,ryb_C1_20241222_10_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,244.8696,245.2936,245.5995,35.0891,34.3027,33.5315,244.7874,34.4323,1.568,55.5158,0.0,0.9207,abc9d189fe4419e4e69acc0753295d01dbc600fb89f8967e285d13d2f68e72c8,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_11_00.jpg,ryb_C1_20241222_11_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.7515,247.0256,247.2271,32.302,31.5915,30.4707,246.5026,31.6571,1.1083,46.3143,0.0,0.9295,8ecb6f8174d204bf82593da5ddddcf672da8f1a0d30caa408c7f9b4671496f09,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_12_00.jpg,ryb_C1_20241222_12_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.765,247.0715,246.8931,31.8522,31.1795,31.0053,246.5016,31.3329,1.206,42.5326,0.0,0.9296,70b2be39c7f0ec15e725630493e5bf6b00a5cc09644b4abec80bc6eed079f71d,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_13_00.jpg,ryb_C1_20241222_13_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.8287,247.616,247.2858,30.8484,29.5257,29.8145,246.9039,29.9041,1.4611,34.7553,0.0,0.9314,93296748c46446cffc6e2678520a3aed0a61726f218945a96ca438959eaf1054,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_14_00.jpg,ryb_C1_20241222_14_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,245.7489,246.0689,245.7648,32.0606,31.6677,31.6983,245.554,31.7552,1.856,35.6314,0.0,0.9285,9bdd81c263052d8d9b2ff0524f5aecba5e7c50b584a3feb8de8c133d2492b64d,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_15_00.jpg,ryb_C1_20241222_15_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,245.3418,245.7236,244.5966,33.1303,32.5057,32.9613,245.1013,32.7149,2.0267,40.884,0.0,0.9276,420d1b504e33e1c51da523ca61fb8e1f5ded5bf01e12e668a34cd4983aca56b2,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_16_00.jpg,ryb_C1_20241222_16_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,243.0502,243.6123,242.5128,35.2847,34.768,34.8108,243.0086,34.9067,2.5245,46.5913,0.0,0.922,dbb773e7e1650674da4ad7d7b80d003f457b188d73e42b6d983d33a0b5a34fc8,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241222_17_00.jpg,ryb_C1_20241222_17_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,243.2843,243.8494,243.5829,35.7365,35.0315,34.7101,243.3125,35.188,2.2771,51.7192,0.0,0.9226,48d47e69d27f6b312ed494bcea40c268c151bd46ec6e009528325ce86040e7a5,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241223_08_00.jpg,ryb_C1_20241223_08_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,246.0293,246.0446,246.2445,33.672,33.5645,32.6626,245.6111,33.4841,1.2483,50.0386,0.0,0.9252,8e0b8396db853c3d89aeb21854913d8e90a39ff48b69bac1a9d0542676d93553,train,public-reference-or-acquired
DS-090,dataset/acquisition/acquired/DS-090/Hemp_growth/C1/ryb_C1_20241223_09_00.jpg,ryb_C1_20241223_09_00.jpg,growth_time_series,DS-090|C1|growth_time_series,C1,dataset/acquisition/acquired/DS-090/Hemp_growth/C1,path-derived,whole-plant,273,552,0.4946,239.9518,241.9505,243.8948,38.1392,35.0911,32.073,241.2299,35.5782,2.3669,49.7173,0.0,0.8602,5bb7f4bc284ad5fa122c2ae937cacec695b97ecfa4d94273cf446736692207d5,train,public-reference-or-acquired
